"Id_Student"; " Student_sex ";" Carrer ";" Number_Enrollment ";" Number_Repetition ";" Self_Perfomance ";" Group ";" Id_Course ";" Id_Carrer ";" Id_Subject ";" Shared ";" Id_Professor ";" Professor_sex ";" Department ";" C_12 ";" C_13 ";" C_14 ";" C_15 ";" C_16 ";" C_17 ";" C_18 ";" C_19 ";" C_20 ";" C_21 ";" C_22 ";" C_23 ";" C_24 ";" C_25 ";" C_26 ";" C_27 ";" C_28 ";" C_29 ";" C_30 ";" C_31 ";" C_32 ";" C_33 ";" C_34 ";" C_35 ";" C_36_Strength ";" C37_Weaknesses "
8568; 1; " Biology "; 10; 1; 4; 1; 54; 5; 25; 0; 253; 1;" Biology, "; 4; 5; 5; 5; 4; 5; 5; 5; 4; 4; 5; 4; 5; 4; 5; 4; 5; 5; 5; 5; 2; 2; 4; 4;" Clarity in explanations, good pedagogy ";
8581; 0; " Biology "; 3; 1; 5; 1; 185; 5; 75; 0; 13; 0;" ICN "; 5; 4; 5; 5; 5; 5; 4; 4; 5; 5; 4; 4; 5; 5; 5; 4; 4; 3; 4; 5; 2; 2; 4; 5;;
8576; 0; " Biology "; 12; 1; 4; 1; 60; 5; 30; 0; 57; 0;" ICN; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 5; 5; 2; 2; 5; 5; The teacher is integral, tries to reinforce in the students aptitudes that serve for the academic part and in the professional Ida ";
8583; 0; " Biology "; 9; 1; 4; 1; 185; 5; 75; 0; 13; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 3; 4; 4; 2; 2; 5; 5;" Experience patience in explaining us ";
8579; 1; " Biology "; 11; 1; 3; 1; 60; 5; 30; 0; 57; 0;" ICN "; 5; 5; 5; 5; 5; 4; 3; 4; 5; 5; 3; 5; 5; 5; 4; 4; 5; 4; 4; 4; 2; 1; 4; 4;" Punctuality and lectures in class ";" Sometimes it is not understandable issues to relate to the content of other subjects "
8586; 0; " Biology "; 10; 1; 4; 1; 185; 5; 75; 0; 13; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 4; 2; 1; 5; 5;" Experience, clarity, patience ";" Field Trips "
8591; 1; " Biology "; 8; 1; 4; 1; 185; 5; 75; 0; 13; 0;" ICN "; 5; 4; 5; 5; 4; 5; 4; 5; 5; 5; 4; 4; 5; 5; 5; 5; 5; 3; 1; 4; 2; 2; 4; 4;;
8574; 0; " Biology "; 10; 1; 3; 1; 60; 5; 30; 0; 57; 0;" Men "; 5; 4; 5; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 5; 2; 2; 5; 5;" The teacher makes quite dynamic and autonomous the subject and makes him formulate many questions of investigation ";" To take the subject must have a high level of English, if this is not have is difficult to advance the issues. "
8587; 0; " Biology "; 10; 1; 5; 1; 185; 5; 75; 0; 13; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 3; 3; 3; 2; 1; 5; 5;" Organization ";" You should let those who are late come in. "
8575; 0; " Biology "; 10; 1; 4; 1; 60; 5; 30; 0; 57; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 4; 5; 5; 5; 4; 4; 5; 4; 4; 5; 2; 2; 5; 4;" It is a very punctual person and strives because each of the subjects exposed is clear, generating discussions and intrigue against various topics, corrects a lot of spelling ";
8567; 1; " Biology "; 7; 1; 4; 1; 54; 5; 25; 0; 253; 1;" "; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 3; 5; 5; 5; 5; 5; 5; 5; 5; 5; 2; 2; 5; 5;" teaches very well ";
8588; 0; " Biology "; 12; 1; 4; 1; 185; 5; 75; 0; 13; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 3; 2; 2; 5; 5;" The teachers of this subject explain clearly in depth the contents of the class and in the subject delves into the contents previously seen in the matters of foundation ";
8566; 1; " Biology "; 6; 1; 4; 1; 54; 5; 25; 0; 253; 1;" Biology "; 5; 5; 5; 4; 4; 4; 5; 4; 5; 4; 4; 5; 5; 4; 5; 5; 5; 4; 4; 4; 2; 2; 4; 4;" The opportunity to meet a group of living beings, which has a great immportancia and the teacher a good management of the subject, and extensive experience ";" In some areas I would like more deepening to understand it better, such as physiology "
8590; 1; " Biology "; 7; 1; 5; 1; 185; 5; 75; 0; 13; 0;" ICN; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 2; 2; 5; 5;;
8580; 1; " Biology "; 11; 1; 4; 1; 60; 5; 30; 0; 57; 0;" ICN "; 5; 5; 5; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 2; 2; 5; 5;" Good management of the methodology of practical seminars, excellent domain of the topic ";
12711; 0; " Biology "; 8; 1; 4; 3; 329; 5; 153; 0; 433; 1;" Observatory "; 4; 5; 4; 5; 5; 5; 4; 4; 3; 3; 2; 2; 5; 4; 5; 3; 5; 5; 4; 4; 2; 1; 5; 4;" Explains very well thematics that are quite complex ";" Sometimes the teacher is a little disorganized with the topics "
12672; 0; " Biology "; 8; 1; 5; 2; 328; 5; 153; 0; 482; 1;" Observatory "; 5; 5; 5; 4; 4; 5; 4; 3; 4; 4; 4; 3; 5; 5; 5; 5; 5; 5; 4; 3; 2; 2; 4; 4;;
12307; 1; " Biology "; 1; 1; 5; 10; 399; 5; 187; 0; 518; 1;" Mathematics "; 4; 5; 5; 5; 2; 5; 3; 3; 3; 3; 1; 1; 3; 2; 5; 3; 3; 3; 3; 5; 1; 1; 4; 3;;
12857; 0; " Biology "; 11; 1; 4; 1; 66; 5; 35; 0; 329; 0;" Chemical "; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 2; 5; 5; 5; 5; 5; 5; 5; 1; 2; 2; 2; 5; 5;" You can see the interest in students learning and transcend knowledge outside the classroom. ";
12274; 0; " Biology "; 1; 1; 3; 9; 398; 5; 187; 0; 292; 0;" Math "; 5; 5; 5; 5; 4; 5; 5; 5; 4; 5; 4; 3; 5; 4; 5; 5; 5; 5; 5; 5; 1; 1; 5; 5;" The teacher is very punctual at the time of explaining, her classes are amen. ";
12177; 1; " Biology "; 1; 1; 3; 1; 393; 5; 187; 0; 378; 0;" Mathematics "; 4; 5; 5; 1; 3; 1; 4; 4; 5; 4; 1; 1; 3; 3; 4; 2; 3; 4; 4; 5; 1; 1; 3; 4;" The monitor is excellent and is also pretty ";" Does not smile is ANTIPATICA does not treat like kindergarten children "
12178; 1; " Biology "; 1; 1; 3; 1; 393; 5; 187; 0; 378; 0;" Mathematics "; 4; 5; 5; 2; 2; 3; 3; 5; 4; 4; 2; 2; 4; 3; 5; 2; 3; 4; 4; 4; 1; 1; 3; 5;" It was necessary to see, in a certain way ";" Of the ASINATURA, prevented us from seeing a signature of foundation delays a semester, and the teacher is not CORDIAL, or good person, does not feel ENTALMENTE and is very helpful "
12179; 1; " Biology "; 1; 1; 3; 1; 393; 5; 187; 0; 378; 0;" Mathematics "; 4; 5; 5; 5; 5; 5; 5; 5; 4; 5; 2; 1; 4; 5; 5; 4; 4; 4; 3; 5; 1; 1; 4; 4;" It is understood very well, demands quality ";" It does not allow to register compulsory subjects of first semester "
12180; 1; " Biology "; 1; 1; 3; 1; 393; 5; 187; 0; 378; 0;" Mathematics "; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 1; 1; 5; 5; 5; 5; 5; 4; 4; 5; 1; 1; 5; 5;" The pedagogy of the teacher and her ENTUCIASMO and good charisma, the subject is to base for everything that comes in relation to the related matters ";
12181; 1; " Biology "; 1; 1; 3; 1; 393; 5; 187; 0; 378; 0;" "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 2; 2; 5; 5; 5; 5; 5; 5; 5; 5; 1; 1; 5; 5;" It is very organized and shows commitment to the subject ";" The timetables intersect with the laboratory of basic techniques, makes the students of biology behind, I recommend modifying it "
12182; 1; " Biology "; 1; 1; 4; 1; 393; 5; 187; 0; 378; 0;" Mathematics "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 4; 4; 5; 1; 1; 5; 5;" Dedication to explaining the subjects of matter as elementary as possible, exhortation to use digital platforms to encourage learning ";" Distribution of the time agreed in the program by class and by topic "
12279; 1; " Biology "; 1; 1; 4; 9; 398; 5; 187; 0; 292; 0;" Mathematics "; 5; 5; 5; 5; 4; 5; 5; 5; 5; 5; 2; 3; 5; 5; 5; 5; 5; 4; 5; 5; 1; 1; 5; 5;;
14301; 1; " Biology "; 8; 2; 4; 2; 381; 5; 183; 1; 464; 1;" Chemistry "; 5; 5; 5; 4; 5; 5; 5; 5; 5; 5; 3; 5; 5; 3; 5; 5; 5; 3; 4; 5; 1; 2; 4; 5;;
14313; 1; " Biology "; 1; 1; 2; 2; 381; 5; 183; 1; 247; 1;" Chemistry "; 4; 5; 5; 5; 5; 5; 4; 4; 4; 4; 2; 4; 5; 5; 4; 4; 4; 3; 3; 4; 1; 1; 5; 4;" Good teaching method ";
14312; 1; " Biology "; 1; 1; 2; 2; 381; 5; 183; 1; 247; 1;" Chemistry "; 4; 4; 4; 5; 5; 4; 4; 5; 5; 5; 3; 5; 4; 5; 5; 4; 5; 2; 4; 5; 1; 1; 5; 4;" Explains very well ";" Not
14309; 0; " Biology "; 5; 1; 4; 2; 381; 5; 183; 1; 247; 1;" Chemistry "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 1; 5; 5; 5; 5; 5; 5; 4; 4; 4; 1; 1; 5; 5;;
14308; 0; " Biology "; 2; 1; 5; 2; 381; 5; 183; 1; 247; 1;" Chemistry "; 4; 5; 5; 5; 5; 5; 4; 4; 3; 3; 3; 4; 3; 3; 3; 3; 5; 4; 4; 4; 1; 1; 4; 4;;
14307; 0; " Biology "; 1; 1; 5; 2; 381; 5; 183; 1; 247; 1;" Chemistry "; 5; 5; 5; 5; 5; 5; 5; 4; 5; 5; 5; 4; 5; 5; 5; 5; 5; 3; 3; 4; 1; 1; 5; 5;" Knowledge of academic content ";
14306; 0; " Biology "; 1; 1; 4; 2; 381; 5; 183; 1; 247; 1;" Chemistry "; 5; 5; 5; 5; 5; 4; 3; 3; 3; 3; 5; 4; 4; 3; 4; 4; 3; 4; 3; 3; 2; 2; 4; 4;;" Sometimes it is not in the SALON "
14305; 0; " Biology "; 1; 1; 4; 2; 381; 5; 183; 1; 247; 1;" Chemistry "; 4; 5; 5; 5; 5; 5; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 4; 3; 3; 3; 1; 1; 4; 4;;
14314; 1; " Biology "; 1; 1; 3; 2; 381; 5; 183; 1; 247; 1;" Chemistry "; 4; 4; 4; 5; 4; 5; 3; 4; 4; 3; 5; 2; 4; 4; 4; 4; 4; 4; 4; 4; 1; 1; 4; 4;;
14302; 1; " Biology "; 2; 1; 5; 2; 381; 5; 183; 1; 100; 1;" Chemical "; 5; 5; 5; 5; 5; 5; 5; 4; 4; 5; 3; 4; 5; 5; 4; 4; 5; 4; 4; 4; 1; 1; 5; 5;" Explains very well, is open to resolve doubts, cares for the learning of all ";
14317; 1; " Biology "; 2; 1; 3; 2; 381; 5; 183; 1; 247; 1;" Chemical "; 4; 4; 5; 5; 5; 5; 4; 5; 4; 3; 5; 5; 5; 5; 5; 5; 5; 4; 4; 4; 1; 1; 5; 4;;
14300; 1; " Biology "; 2; 1; 4; 2; 381; 5; 183; 1; 464; 1;" Chemical "; 5; 5; 5; 5; 5; 5; 5; 4; 5; 5; 1; 4; 5; 4; 4; 5; 4; 3; 4; 4; 1; 1; 4; 5;" Understanding ";
14299; 1; " Biology "; 2; 1; 4; 2; 381; 5; 183; 1; 464; 1;" Chemistry "; 5; 5; 4; 5; 5; 4; 3; 3; 2; 1; 5; 5; 5; 4; 5; 4; 3; 1; 1; 4; 1; 1; 4; 1;;
14298; 1; " Biology "; 2; 1; 3; 2; 381; 5; 183; 1; 464; 1;" Chemical "; 5; 4; 5; 5; 5; 4; 4; 5; 4; 3; 5; 3; 4; 5; 5; 5; 5; 4; 4; 4; 1; 1; 4; 4;;
14297; 1; " Biology "; 1; 1; 5; 2; 381; 5; 183; 1; 464; 1;" Chemistry "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 3; 4; 3; 4; 3; 3; 4; 4; 4; 5; 1; 1; 4; 5;;" Sometimes it doesn't explain clearly "
14296; 1; " Biology "; 1; 1; 4; 2; 381; 5; 183; 1; 464; 1;" Chemistry "; 5; 5; 4; 5; 5; 4; 4; 5; 5; 4; 5; 2; 4; 5; 2; 4; 4; 3; 3; 4; 1; 1; 4; 4;" Kindness ";" Little Patient "
14295; 1; " Biology "; 1; 1; 3; 2; 381; 5; 183; 1; 464; 1;" Chemistry "; 4; 4; 4; 5; 4; 4; 3; 4; 4; 3; 5; 2; 4; 4; 3; 4; 4; 4; 4; 4; 1; 1; 4; 4;;
13953; 0; " Biology "; 2; 1; 3; 3; 367; 5; 177; 0; 277; 0;" Chemistry "; 4; 4; 5; 5; 5; 4; 3; 4; 2; 4; 4; 2; 3; 4; 5; 5; 5; 3; 3; 4; 1; 1; 5; 4;;
14304; 0; " Biology "; 1; 1; 3; 2; 381; 5; 183; 1; 247; 1;" Chemical "; 5; 5; 5; 5; 4; 5; 4; 4; 5; 5; 5; 4; 5; 5; 5; 5; 5; 4; 4; 4; 1; 1; 5; 5;;
14326; 0; " Biology "; 8; 5; 4; 3; 382; 5; 183; 0; 100; 1;" Chemistry "; 5; 5; 5; 5; 5; 5; 4; 4; 4; 3; 5; 4; 5; 3; 3; 3; 4; 3; 1; 4; 1; 1; 5; 4;" The teacher is very committed to the learning of his students ";" The laboratory implements are sometimes not in the best conditions, which affects the development of the practices "
15042; 0; " Biology "; 1; 1; 3; 10; 485; 5; 243; 0; 310; 1;" Chemical "; 5; 5; 5; 4; 5; 5; 5; 5; 4; 5; 4; 3; 5; 5; 5; 4; 5; 4; 4; 4; 2; 2; 5; 5;" That the teacher promotes the students to investigate and to see the usefulness of the chemistry and its processes in the daily life or in interesting researches ";
15043; 1; " Biology "; 2; 2; 2; 10; 485; 5; 243; 0; 310; 1;" Chemical "; 5; 5; 5; 4; 4; 5; 4; 4; 3; 4; 2; 3; 5; 5; 5; 5; 4; 4; 4; 4; 2; 2; 4; 4;;
15044; 1; " Biology "; 3; 1; 3; 10; 485; 5; 243; 0; 310; 1;" Chemical "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 5; 3; 5; 5; 5; 3; 4; 4; 3; 5; 2; 1; 5; 5;" Excellent management and knowledge of the topics ";
15080; 0; " Biology "; 2; 2; 4; 12; 487; 5; 243; 0; 87; 1;" Chemical "; 5; 5; 5; 5; 4; 5; 4; 4; 4; 4; 5; 5; 5; 5; 5; 5; 5; 4; 4; 4; 2; 2; 5; 4;;
14334; 1; " Biology "; 9; 1; 4; 3; 382; 5; 183; 0; 100; 1;" Chemistry "; 5; 5; 5; 5; 5; 5; 4; 5; 4; 4; 2; 3; 5; 4; 3; 3; 5; 4; 3; 5; 1; 1; 5; 5;" Promotes a correct initiation of EXPERIMENTAL chemistry ";" No
14333; 1; " Biology "; 4; 2; 4; 3; 382; 5; 183; 0; 100; 1;" Chemical "; 5; 5; 5; 5; 5; 5; 3; 5; 5; 4; 1; 3; 4; 5; 3; 4; 5; 3; 3; 5; 1; 1; 4; 4;;
14332; 1; " Biology "; 3; 2; 3; 3; 382; 5; 183; 0; 100; 1;" Chemical "; 5; 5; 5; 5; 5; 5; 4; 5; 5; 4; 5; 3; 4; 4; 3; 4; 5; 3; 1; 4; 1; 1; 5; 4;" Interest in student learning ";" The specific topics "
14315; 1; " Biology "; 1; 1; 4; 2; 381; 5; 183; 1; 247; 1;" Chemical "; 5; 5; 5; 5; 5; 5; 4; 5; 5; 4; 5; 2; 5; 5; 2; 4; 4; 3; 3; 4; 1; 1; 5; 4;" Experience, patience, oratory, requires investigation ";
14330; 1; " Biology "; 3; 1; 4; 3; 382; 5; 183; 0; 100; 1;" Chemical "; 5; 5; 5; 5; 5; 5; 5; 1; 5; 5; 3; 3; 5; 5; 5; 5; 5; 4; 3; 5; 2; 1; 5; 5;" He is interested in students learning key concepts of chemistry that are formed as good researchers and learn to respect the rules of laboratory work. The exercise of 3 reports as an article seems excellent ";" There should be a method in which the student can take the notebook to the CAS on weekends or make the reports and so do not leave the notebook "
14293; 1; " Biology "; 1; 1; 2; 2; 381; 5; 183; 1; 464; 1;" Chemistry "; 4; 4; 4; 4; 4; 4; 4; 5; 5; 5; 3; 3; 4; 4; 3; 4; 3; 2; 4; 5; 1; 1; 4; 4;" Help with doubts ";" Not
14325; 0; " Biology "; 5; 1; 3; 3; 382; 5; 183; 0; 100; 1;" Chemical "; 5; 5; 5; 5; 5; 5; 5; 4; 5; 4; 1; 4; 5; 5; 5; 5; 5; 3; 2; 5; 1; 1; 5; 4;" It is very ethical promotes much work demands for us to be better all the time ";" It must work a lot for the matter and has very few credits for so much work "
14324; 0; " Biology "; 5; 1; 3; 3; 382; 5; 183; 0; 100; 1;" Chemical "; 5; 5; 5; 5; 5; 5; 4; 5; 5; 4; 4; 5; 5; 3; 2; 5; 5; 1; 2; 2; 1; 1; 4; 4;" Theoretical clarity ";
14323; 0; " Biology "; 3; 3; 3; 3; 382; 5; 183; 0; 100; 1;" Chemistry "; 5; 5; 5; 5; 5; 5; 3; 5; 5; 4; 2; 5; 5; 5; 5; 5; 5; 3; 3; 5; 1; 1; 5; 4;" It knows how to rank the information so that the ACCEWSO to the information is more SECILLA. He also knows how to explain procedures and calculations ";" In GENERAL He is an excellent teacher, but I have difficulty SULEO wrong very easy and the PROFERSORES believe that is an excuse. Should have more comprehension "
14322; 0; " Biology "; 2; 1; 4; 3; 382; 5; 183; 0; 100; 1;" Chemistry "; 5; 5; 5; 5; 5; 4; 4; 4; 3; 4; 2; 2; 4; 5; 4; 3; 5; 2; 1; 5; 1; 1; 4; 4;" Supports students ";
14321; 0; " Biology "; 2; 1; 3; 3; 382; 5; 183; 0; 100; 1;" Chemistry "; 5; 4; 5; 3; 3; 4; 3; 3; 5; 4; 3; 2; 4; 4; 3; 3; 5; 2; 3; 5; 1; 1; 4; 4;;" Of the subject should have a more organized schedule with the principle of chemistry since it is not noticeable the correlation "
14319; 1; " Biology "; 2; 1; 4; 2; 381; 5; 183; 1; 247; 1;" Chemical "; 5; 5; 5; 5; 5; 5; 5; 4; 5; 5; 1; 4; 5; 4; 4; 5; 4; 3; 4; 4; 1; 1; 5; 5;" Kindness ";
14290; 0; " Biology "; 5; 1; 4; 2; 381; 5; 183; 1; 464; 1;" Chemistry "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 1; 5; 5; 5; 5; 5; 5; 4; 4; 4; 1; 1; 5; 5;;
14316; 1; " Biology "; 1; 1; 5; 2; 381; 5; 183; 1; 247; 1;" Chemistry "; 4; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 4; 4; 3; 3; 4; 4; 4; 5; 1; 1; 5; 5;" Demand, respect ";
14331; 1; " Biology "; 3; 2; 4; 3; 382; 5; 183; 0; 100; 1;" Chemistry "; 5; 5; 5; 4; 5; 5; 4; 5; 5; 4; 4; 3; 5; 4; 3; 3; 5; 4; 2; 4; 1; 1; 4; 3;;
15554; 1; " Biology "; 4; 1; 2; 6; 504; 5; 246; 0; 104; 1;" Chemistry "; 5; 5; 5;; 1; 4; 4; 2; 3; 2; 1; 2; 5; 4; 1; 2; 3; 4; 4; 3; 2; 1; 4; 2; Use of tools like didactic chemical structures that help to better understand the topic and examples of the application of the theory ";" More dynamic in the classes because sometimes they are something MONOTONAS "
15501; 0; " Biology "; 2; 1; 4; 5; 503; 5; 246; 0; 32; 0;" Chemistry "; 5; 5; 5; 4; 2; 4; 4; 5; 5; 4; 2; 2; 4; 3; 5; 5; 5; 4; 3; 2; 2; 2; 4; 4;" It is very organized, meets the assigned dates ";" Sometimes the same time generates that you have to teach of desire, I would have liked to explain to us many applications especially in the biological part "
15502; 0; " Biology "; 3; 1; 1; 5; 503; 5; 246; 0; 32; 0;" Chemistry "; 5; 5; 5; 5; 4; 5; 4; 5; 3; 4; 4; 3; 4; 5; 5; 3; 5; 4; 2; 1; 2; 1; 4; 4;" Of the teacher the management of the topic, the workshops of study and the dinamin when explaining. Of the ASIGANATURA that the subject is important for the race ";" Of the subject, should be divided into 2 subjects to be able to appropriate knowledge and not have to reduce everything to memory. Another option is to see the topics in a more GENERAL way. It is important because it is the only subject that the student "
15503; 0; " Biology "; 4; 1; 3; 5; 503; 5; 246; 0; 32; 0;" Chemical "; 5; 5; 5; 5; 3; 5; 5; 5; 5; 5; 3; 1; 4; 5; 5; 4; 5; 4; 3; 1; 2; 2; 5; 4;" The teacher explains very well and is always willing to answer questions ";" I do not think that memorizing for example catalysts or reactions is the best method to perform tests, sooner or later the memorized is forgotten. On the contrary, if it is POSIBEL that during the examinations are taken out notes and analyze the routes "
15504; 0; " Biology "; 7; 3; 3; 5; 503; 5; 246; 0; 32; 0;" Chemistry "; 5; 5; 5; 4; 3; 4; 3; 4; 4; 4; 2; 2; 5; 3; 5; 3; 2; 3; 3; 2; 2; 1; 4; 4;" Good pedagogy. The matter is very dense but she looks for the majority of subjects to be clear ";" The subject covers many topics that are not enough to be seen in 4 hours a week "
15515; 1; " Biology "; 5; 2; 4; 5; 503; 5; 246; 0; 32; 0;" Chemical "; 5; 5; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 5; 5; 5; 5; 5; 4; 3; 4; 2; 1; 5; 4;" Generates excellent BASES of Q. Organic that allow logically understand the processes related to compounds formed by carbon indispensable to understand biological processes ";" It should go a little slower, it advances very fast "
15516; 1; " Biology "; 7; 1; 3; 5; 503; 5; 246; 0; 32; 0;" Chemistry "; 5; 5; 5; 5; 2; 3; 2; 3; 2; 2; 2; 1; 4; 4; 4; 3; 4; 4; 2; 2; 2; 1; 3; 2;" That manages to teach all the subjects of the course and never delays in themes ";" Explains very quickly, it puts to learn too many things by heart and the partials are very difficult "
15533; 0; " Biology "; 4; 3; 5; 6; 504; 5; 246; 0; 104; 1;" Chemistry "; 5; 5; 5; 5; 3; 5; 3; 2; 2; 3; 1; 1; 5; 5; 1; 1; 3; 3; 3; 5; 2; 1; 5; 3;" The teacher has a great ability to explain in a clear and interesting way ";" The subject covers too much theme that is not directly related to my career and more with engineering "
14294; 1; " Biology "; 1; 1; 2; 2; 381; 5; 183; 1; 464; 1;" Chemistry "; 5; 5; 5; 3; 4; 4; 4; 4; 4; 4; 2; 4; 5; 5; 4; 4; 4; 3; 3; 4; 1; 1; 4; 4;;
15535; 0; " Biology "; 8; 2; 3; 6; 504; 5; 246; 0; 104; 1;" Chemistry "; 5; 5; 4; 4; 1; 5; 3; 4; 5; 4; 1; 1; 4; 3; 1; 1; 1; 4; 3; 4; 2; 1; 4; 4;" The teacher explains the topics well which allows students with conceptual gaps to follow the rhythm ";" Do not do group work, or workshops that serve to recover notes. It has NO order in the appropriate thematics. You need to delve more into some topics "
15481; 0; " Biology "; 5; 1; 3; 4; 502; 5; 246; 0; 238; 1;" Chemistry "; 4; 5; 5; 5; 5; 4; 3; 5; 5; 3; 1; 5; 3; 5; 5; 5; 5; 5; 6; 4; 2; 1; 4; 4;;
15555; 1; " Biology "; 5; 2; 3; 6; 504; 5; 246; 0; 104; 1;" Chemistry "; 4; 4; 1; 4; 1; 3; 2; 3; 2; 1; 1; 1; 1; 2; 1; 1; 1; 3; 4; 5; 2; 1; 3; 2;" He knows about organic chemistry and INDUSTRIAL reactions. Sure is good worker, is good person, not rude, is attentive with concerns but distracted to answer ";" disorder, lack of attention, lack of tools of work, lack of use of academic platforms and technology, does not have the ease of transmitting the knowledge due to the disorder. "
15556; 1; " Biology "; 6; 1; 3; 6; 504; 5; 246; 0; 104; 1;" Chemistry "; 5; 5; 3; 4; 2; 5; 4; 4; 5; 3; 1; 3; 4; 4; 1; 1; 1; 3; 3; 4; 2; 1; 3; 3;" Of course, compliment ";" It becomes necessary to monitor, more order in the thematic "
15557; 1; " Biology "; 6; 3; 4; 6; 504; 5; 246; 0; 104; 1;" Chemistry "; 5; 5; 5; 5; 5; 5; 5; 4; 5; 4; 4; 3; 5; 5; 2; 4;; 4; 4; 4; 1; 1; 5; 4; " The enthusiasm he puts in the classes shows the intention to teach and a clear disposition when it comes to solving doubts. What is taught is pragmatic focusing in the tools that most use the student, if this has problems simplifies the theory ";" The subject cannot be taught by anyone given how dense it is. The content theoretical can be so great that to solve exercises synthesize practical and useful tends to be tortuous, hence the need for a teacher who first focus on "
14001; 1; " Biology "; 7; 1; 4; 4; 368; 5; 177; 1; 493; 1;" Chemistry "; 5; 5; 5; 5; 5; 5; 5; 5; 4; 4; 2; 4; 4; 4; 3; 3; 3; 2; 3; 4; 1; 1; 4; 4;" Good Pope ";
13993; 0; " Biology "; 9; 2; 4; 4; 368; 5; 177; 1; 493; 1;" QUIMICA ";;;;;;; 4; 5; 5; 5;;;;;;;;; 1; 1; 5; 1; 1; 3; 5; " I think you know a lot ";" It's not helping at all. "
13977; 1; " Biology "; 7; 1; 4; 4; 368; 5; 177; 1; 174; 1;" Chemistry "; 5; 5; 5; 4; 5; 5; 5; 5; 4; 4; 2; 4; 4; 4; 3; 3; 3; 2; 3; 4; 1; 1; 4; 4;;
13961; 1; " Biology "; 4; 1; 2; 3; 367; 5; 177; 0; 277; 0;" Chemistry "; 4; 5; 5; 4; 5; 3; 3; 4; 2; 2; 3; 2; 4; 5; 5; 3; 4; 3; 2; 5; 1; 1; 5; 4;" Professionalism and theme Management ";" Reinforcement and application of classes and practices as it is sometimes clear in activities to perform "
13954; 0; " Biology "; 3; 1; 3; 3; 367; 5; 177; 0; 277; 0;" Chemistry "; 5; 5; 5; 5; 5; 4; 3; 3; 4; 3; 4; 4; 4; 4; 3; 3; 4; 3; 3; 3; 1; 1; 4; 4;;
15534; 0; " Biology "; 6; 3; 2; 6; 504; 5; 246; 0; 104; 1;" Chemistry "; 4; 5; 5; 5; 2; 4; 3; 3; 2; 3; 3; 2; 3; 3; 1; 2; 2; 4; 3; 4; 2; 1; 4;;" He is a kind person, explains well, makes himself understand and solves doubts with great taste and effort ";" It is a bit messy when dictating the issues not clarifying what topic is and in which it will focus "
15454; 1; " Biology "; 7; 2; 3; 2; 500; 5; 246; 0; 466; 1;" Chemical "; 5; 4; 5; 5; 5; 5; 5; 3; 2; 3; 4; 3; 5; 5; 5; 4; 5; 4; 4; 4; 2; 1; 5; 3;" Close to the students ";" Qualifies very hard "
14289; 0; " Biology "; 2; 1; 5; 2; 381; 5; 183; 1; 464; 1;" Chemistry "; 5; 5; 5; 5; 5; 5; 4; 4; 3; 3; 5; 5; 5; 3; 4; 4; 4; 4; 4; 4; 1; 1; 5; 4;;
14288; 0; " Biology "; 1; 1; 5; 2; 381; 5; 183; 1; 464; 1;" Chemistry "; 5; 5; 5; 5; 5; 5; 5; 4; 5; 5; 4; 4; 4; 4; 3; 4; 4; 3; 3; 4; 1; 1; 4; 5;" Support ";
14287; 0; " Biology "; 1; 1; 4; 2; 381; 5; 183; 1; 464; 1;" Chemical "; 5; 5; 5; 5; 5; 5; 4; 4; 4; 4; 5; 5; 5; 5; 5; 5; 5; 3; 3; 3; 1; 1; 5; 4;;
